SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.24624|District Wide|Private/OOS - 2Yr/CTC|
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|4 Year|0.25|0.16416|District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.24624|District Wide|Shoreline|
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|4 Year|0.1|0.16416|District Wide|UW|
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|4 Year|0.1|0.16416|District Wide|WSU|
2022-23|05401|Cape Flattery School District|||2022|West Sound STEM|Cape Flattery|4 Year|0.1|0.16416|District Wide|WWU|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.4128|District Wide|Bellevue|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.4128|District Wide|Edmonds|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.1|0.2408|District Wide|EWU|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.4128|District Wide|Other 2Yr/CTC|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.1|0.2408|District Wide|Other 4Yr|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.6|0.4128|District Wide|Peninsula|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.4128|District Wide|Private/OOS - 2Yr/CTC|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.1|0.2408|District Wide|Private/OOS - 4Yr|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|2 Year / CTC|0.1|0.4128|District Wide|Shoreline|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.305|0.2408|District Wide|UW|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.1|0.2408|District Wide|WSU|
2023-24|05401|Cape Flattery School District|||2023|West Sound STEM|Cape Flattery|4 Year|0.1|0.2408|District Wide|WWU|
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|2 Year / CTC|0.025|0.1678947369|District Wide|Centralia|0.478500000165
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|2 Year / CTC|0.025|0.1678947369|District Wide|Clark|0.478500000165
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.025|0.152631579|District Wide|CWU|0.43500000015
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.075|0.152631579|District Wide|EWU|1.30500000045
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|2 Year / CTC|0.38|0.1678947369|District Wide|Lower Columbia|7.273200002508
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|2 Year / CTC|0.025|0.1678947369|District Wide|Other 2Yr/CTC|0.478500000165
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.025|0.152631579|District Wide|Other 4Yr|0.43500000015
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|2 Year / CTC|0.13|0.1678947369|District Wide|Private/OOS - 2Yr/CTC|2.488200000858
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.24|0.152631579|District Wide|Private/OOS - 4Yr|4.17600000144
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.025|0.152631579|District Wide|UW|0.43500000015
2014-15|08401|Castle Rock School District|114|87|2014|ESD 112|Castle Rock|4 Year|0.075|0.152631579|District Wide|WSU|1.30500000045
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2559633027|District Wide|Centralia|0.6974999998575
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2559633027|District Wide|Clark|0.6974999998575
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.025|0.18770642198|District Wide|CWU|0.5114999998955
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.025|0.18770642198|District Wide|EWU|0.5114999998955
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|2 Year / CTC|0.46|0.2559633027|District Wide|Lower Columbia|12.833999997378
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2559633027|District Wide|Other 2Yr/CTC|0.6974999998575
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.025|0.18770642198|District Wide|Other 4Yr|0.5114999998955
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|2 Year / CTC|0.1|0.2559633027|District Wide|Private/OOS - 2Yr/CTC|2.78999999943
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.1|0.18770642198|District Wide|Private/OOS - 4Yr|2.045999999582
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.075|0.18770642198|District Wide|UW|1.5344999996865
2015-16|08401|Castle Rock School District|109|93|2015|ESD 112|Castle Rock|4 Year|0.14|0.18770642198|District Wide|WSU|2.8643999994148
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|2 Year / CTC|0.05|0.2427586208|District Wide|Centralia|1.05600000048
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|2 Year / CTC|0.05|0.2427586208|District Wide|Clark|1.05600000048
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.05|0.01896551725|District Wide|CWU|0.0825000000375
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.05|0.01896551725|District Wide|EWU|0.0825000000375
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|2 Year / CTC|0.48|0.2427586208|District Wide|Lower Columbia|10.137600004608
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|2 Year / CTC|0.05|0.2427586208|District Wide|Other 2Yr/CTC|1.05600000048
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.05|0.01896551725|District Wide|Other 4Yr|0.0825000000375
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|2 Year / CTC|0.28|0.2427586208|District Wide|Private/OOS - 2Yr/CTC|5.913600002688
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.15|0.01896551725|District Wide|Private/OOS - 4Yr|0.2475000001125
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.05|0.01896551725|District Wide|UW|0.0825000000375
2016-17|08401|Castle Rock School District|87|66|2016|ESD 112|Castle Rock|4 Year|0.05|0.01896551725|District Wide|WSU|0.0825000000375
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2766666666|District Wide|Centralia|0.70549999983
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2766666666|District Wide|Clark|0.70549999983
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.025|0.1301960784|District Wide|CWU|0.33199999992
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.075|0.1301960784|District Wide|EWU|0.99599999976
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|2 Year / CTC|0.5|0.2766666666|District Wide|Lower Columbia|14.1099999966
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|2 Year / CTC|0.025|0.2766666666|District Wide|Other 2Yr/CTC|0.70549999983
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.025|0.1301960784|District Wide|Other 4Yr|0.33199999992
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|2 Year / CTC|0.1|0.2766666666|District Wide|Private/OOS - 2Yr/CTC|2.82199999932
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.075|0.1301960784|District Wide|Private/OOS - 4Yr|0.99599999976
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.075|0.1301960784|District Wide|UW|0.99599999976
2017-18|08401|Castle Rock School District|102|83|2017|ESD 112|Castle Rock|4 Year|0.12|0.1301960784|District Wide|WSU|1.593599999616
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|2 Year / CTC|0.025|0.23207207212|District Wide|Centralia|0.644000000133
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|2 Year / CTC|0.025|0.23207207212|District Wide|Clark|0.644000000133
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.025|0.13261261264|District Wide|CWU|0.368000000076
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.025|0.13261261264|District Wide|EWU|0.368000000076
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|2 Year / CTC|0.48|0.23207207212|District Wide|Lower Columbia|12.3648000025536
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|2 Year / CTC|0.09|0.23207207212|District Wide|Other 2Yr/CTC|2.3184000004788
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.025|0.13261261264|District Wide|Other 4Yr|0.368000000076
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|2 Year / CTC|0.025|0.23207207212|District Wide|Private/OOS - 2Yr/CTC|0.644000000133
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.17|0.13261261264|District Wide|Private/OOS - 4Yr|2.5024000005168
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.025|0.13261261264|District Wide|UW|0.368000000076
2018-19|08401|Castle Rock School District|111|92|2018|ESD 112|Castle Rock|4 Year|0.15|0.13261261264|District Wide|WSU|2.208000000456
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|2 Year / CTC|0.075|0.29568|District Wide|Centralia|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|2 Year / CTC|0.025|0.29568|District Wide|Clark|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.025|0.08064|District Wide|CWU|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.025|0.08064|District Wide|EWU|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|2 Year / CTC|0.4|0.29568|District Wide|Lower Columbia|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|2 Year / CTC|0.09|0.29568|District Wide|Other 2Yr/CTC|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.025|0.08064|District Wide|Other 4Yr|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|2 Year / CTC|0.16|0.29568|District Wide|Private/OOS - 2Yr/CTC|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.13|0.08064|District Wide|Private/OOS - 4Yr|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.025|0.08064|District Wide|UW|
2019-20|08401|Castle Rock School District|||2019|ESD 112|Castle Rock|4 Year|0.075|0.08064|District Wide|WSU|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|2 Year / CTC|0.025|0.20516|District Wide|Centralia|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|2 Year / CTC|0.025|0.20516|District Wide|Clark|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.025|0.12488|District Wide|CWU|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.11|0.12488|District Wide|EWU|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|2 Year / CTC|0.48|0.20516|District Wide|Lower Columbia|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|2 Year / CTC|0.025|0.20516|District Wide|Other 2Yr/CTC|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.025|0.12488|District Wide|Other 4Yr|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|2 Year / CTC|0.075|0.20516|District Wide|Private/OOS - 2Yr/CTC|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.16|0.12488|District Wide|Private/OOS - 4Yr|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.025|0.12488|District Wide|UW|
2020-21|08401|Castle Rock School District|||2020|ESD 112|Castle Rock|4 Year|0.075|0.12488|District Wide|WSU|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1634|District Wide|Centralia|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1634|District Wide|Clark|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|CWU|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|EWU|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|2 Year / CTC|0.36|0.1634|District Wide|Lower Columbia|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1634|District Wide|Other 2Yr/CTC|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|Other 4Yr|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|2 Year / CTC|0.11|0.1634|District Wide|Private/OOS - 2Yr/CTC|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.19|0.1376|District Wide|Private/OOS - 4Yr|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|UW|
2021-22|08401|Castle Rock School District|||2021|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|WSU|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1978|District Wide|Centralia|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1978|District Wide|Clark|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|CWU|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|EWU|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|2 Year / CTC|0.28|0.1978|District Wide|Lower Columbia|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|2 Year / CTC|0.05|0.1978|District Wide|Other 2Yr/CTC|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|Other 4Yr|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|2 Year / CTC|0.11|0.1978|District Wide|Private/OOS - 2Yr/CTC|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.42|0.1376|District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|UW|
2022-23|08401|Castle Rock School District|||2022|ESD 112|Castle Rock|4 Year|0.05|0.1376|District Wide|WSU|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|2 Year / CTC|0.025|0.17825|District Wide|Centralia|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|2 Year / CTC|0.025|0.17825|District Wide|Clark|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.025|0.14725|District Wide|CWU|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.025|0.14725|District Wide|EWU|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|2 Year / CTC|0.51|0.17825|District Wide|Lower Columbia|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|2 Year / CTC|0.025|0.17825|District Wide|Other 2Yr/CTC|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.025|0.14725|District Wide|Other 4Yr|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|2 Year / CTC|0.025|0.17825|District Wide|Private/OOS - 2Yr/CTC|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.22|0.14725|District Wide|Private/OOS - 4Yr|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.025|0.14725|District Wide|UW|
2023-24|08401|Castle Rock School District|||2023|ESD 112|Castle Rock|4 Year|0.15|0.14725|District Wide|WSU|
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|4 Year|0.04|0.22627615062|District Wide|CWU|8.6527999997088
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|2 Year / CTC|0.46|0.29589958158|District Wide|Olympic|130.124799995621
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|2 Year / CTC|0.05|0.29589958158|District Wide|Other 2Yr/CTC|14.143999999524
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|4 Year|0.01|0.22627615062|District Wide|Other 4Yr|2.1631999999272
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|2 Year / CTC|0.06|0.29589958158|District Wide|Private/OOS - 2Yr/CTC|16.9727999994288
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|4 Year|0.2|0.22627615062|District Wide|Private/OOS - 4Yr|43.263999998544
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|4 Year|0.07|0.22627615062|District Wide|UW|15.1423999994904
2014-15|18401|Central Kitsap School District|956|832|2014|West Sound STEM|Central Kitsap|4 Year|0.06|0.22627615062|District Wide|WSU|12.9791999995632
